Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear,DayOfYear,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,Dow_sin,Dow_cos,CompetitionOpenMonths,CompetitionDistanceBin,Promo2Active,PromoOpenMonths,Promo_DayOfWeek,Promo_Competition,Promo2_Competition,LogSales,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
83,5,2015-07-31,3866,327,1,1,1,2710.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,2710.0,0.0,8.260234291607297,1,0,0,0,1,0,0,1,0,0,0
84,5,2015-07-31,14949,1439,1,1,1,11810.0,8,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,12.133333333333333,4,0,0.0,5,11810.0,0.0,9.612466578818832,1,0,0,0,0,0,1,1,0,0,0
85,5,2015-07-31,7791,971,1,1,1,1870.0,10,2011,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,46.63333333333333,1,0,0.0,5,1870.0,0.0,8.960852845322371,0,1,0,0,1,0,0,1,0,0,0
86,5,2015-07-31,5572,678,1,1,1,480.0,2,2005,1,31,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,127.73333333333333,0,1,31.366666666666667,5,480.0,480.0,8.625688787569537,1,0,0,0,1,0,0,1,0,0,0
87,5,2015-07-31,6379,715,1,1,1,560.0,12,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,56.766666666666666,1,0,0.0,5,560.0,0.0,8.760923376338836,1,0,0,0,1,0,0,1,0,0,0
88,5,2015-07-31,7863,776,1,1,1,10690.0,10,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,119.66666666666667,4,0,0.0,5,10690.0,0.0,8.970050661827003,1,0,0,0,1,0,0,1,0,0,0
89,5,2015-07-31,7295,716,1,1,0,2380.0,7,2004,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,134.9,2,1,19.2,5,2380.0,2380.0,8.895081531754167,1,0,0,0,1,0,0,1,0,0,0
90,5,2015-07-31,11495,1295,1,1,1,330.0,11,2007,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,94.3,0,0,0.0,5,330.0,0.0,9.34975442775886,1,0,0,0,1,0,0,1,0,0,0
91,5,2015-07-31,6164,554,1,1,1,2410.0,0,0,1,35,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,55.733333333333334,5,2410.0,2410.0,8.726643415598446,0,0,1,0,1,0,0,1,0,0,0
92,5,2015-07-31,8227,701,1,1,1,240.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,80.06666666666666,5,240.0,0.0,9.015298250772847,0,0,1,0,1,0,0,1,0,0,0
93,5,2015-07-31,6548,715,1,1,1,16690.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,55.733333333333334,5,16690.0,16690.0,8.787067645218054,1,0,0,0,1,0,0,1,0,0,0
94,5,2015-07-31,8372,694,1,1,1,14620.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,14620.0,0.0,9.032767522204432,0,0,0,1,0,0,1,1,0,0,0
95,5,2015-07-31,8445,920,1,1,1,1890.0,10,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,10.1,1,0,0.0,5,1890.0,0.0,9.041448235493888,1,0,0,0,1,0,0,1,0,0,0
96,5,2015-07-31,6370,612,1,1,1,8780.0,2,2005,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,127.73333333333333,3,1,80.06666666666666,5,8780.0,8780.0,8.759511722116489,1,0,0,0,1,0,0,1,0,0,0
97,5,2015-07-31,8380,802,1,1,1,8980.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,8980.0,0.0,9.033722518098907,0,0,0,1,0,0,1,1,0,0,0
98,5,2015-07-31,7012,512,1,1,1,15140.0,12,2006,1,1,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,105.46666666666667,4,1,43.56666666666667,5,15140.0,15140.0,8.85552084853691,0,0,0,1,0,0,1,1,0,0,0
99,5,2015-07-31,6571,507,1,1,0,2030.0,11,2003,1,22,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,143.0,2,0,43.56666666666667,5,2030.0,0.0,8.790573479157159,0,0,1,0,0,0,1,1,0,0,0
100,5,2015-07-31,10280,764,1,1,0,17930.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,17930.0,0.0,9.238052810542719,0,0,0,1,1,0,0,1,0,0,0
101,5,2015-07-31,11075,915,1,1,1,2440.0,0,0,1,22,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,43.56666666666667,5,2440.0,0.0,9.312535884290853,0,0,0,1,0,0,1,1,0,0,0
102,5,2015-07-31,12602,1414,1,1,1,150.0,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,93.3,0,0,19.2,5,150.0,0.0,9.441690159837492,1,0,0,0,1,0,0,1,0,0,0
103,5,2015-07-31,5425,453,1,1,1,5210.0,5,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,3.033333333333333,3,0,0.0,5,5210.0,0.0,8.598957493218878,0,0,0,1,0,0,1,1,0,0,0
104,5,2015-07-31,10483,1223,1,1,1,390.0,6,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,75.03333333333333,0,0,0.0,5,390.0,0.0,9.257605564443297,1,0,0,0,1,0,0,1,0,0,0
105,5,2015-07-31,6456,595,1,1,1,6190.0,0,0,1,23,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,31.366666666666667,5,6190.0,0.0,8.772920092626467,1,0,0,0,0,0,1,1,0,0,0
106,5,2015-07-31,10845,958,1,1,1,1390.0,8,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,24.3,1,0,0.0,5,1390.0,0.0,9.291551627401006,1,0,0,0,1,0,0,1,0,0,0
107,5,2015-07-31,9194,1021,1,1,1,1930.0,9,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,71.96666666666667,1,0,0.0,5,1930.0,0.0,9.126415137038421,1,0,0,0,1,0,0,1,0,0,0
108,5,2015-07-31,14927,992,1,1,0,2190.0,9,2003,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,145.03333333333333,2,0,0.0,5,2190.0,0.0,9.610993923087126,0,0,0,1,0,0,1,1,0,0,0
109,5,2015-07-31,9013,864,1,1,1,3300.0,11,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,57.766666666666666,2,0,0.0,5,3300.0,0.0,9.106534203250593,1,0,0,0,0,0,1,1,0,0,0
110,5,2015-07-31,6058,745,1,1,1,46590.0,4,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,28.366666666666667,4,0,0.0,5,46590.0,0.0,8.70930004894499,1,0,0,0,0,0,1,1,0,0,0
111,5,2015-07-31,8897,698,1,1,1,7890.0,0,0,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,1,80.06666666666666,5,7890.0,7890.0,9.093581811365986,0,0,0,1,0,0,1,1,0,0,0
112,5,2015-07-31,7834,817,1,1,1,1630.0,9,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,71.96666666666667,1,0,0.0,5,1630.0,0.0,8.966356154790121,1,0,0,0,1,0,0,1,0,0,0
113,5,2015-07-31,8453,735,1,1,0,20930.0,11,1999,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,191.7,4,0,0.0,5,20930.0,0.0,9.042394981126735,0,0,0,1,0,0,1,1,0,0,0
114,5,2015-07-31,5750,620,1,1,1,4510.0,0,0,1,48,2011,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,55.733333333333334,5,4510.0,0.0,8.657129031713755,0,0,1,0,1,0,0,1,0,0,0
115,5,2015-07-31,9716,674,1,1,0,5740.0,4,2007,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,101.43333333333334,3,1,19.2,5,5740.0,5740.0,9.181632207839439,0,0,0,1,0,0,1,1,0,0,0
116,5,2015-07-31,8083,770,1,1,1,680.0,4,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,28.366666666666667,1,0,0.0,5,680.0,0.0,8.997642078523512,1,0,0,0,1,0,0,1,0,0,0
117,5,2015-07-31,4487,507,1,1,1,3450.0,9,2011,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,47.63333333333333,2,0,0.0,5,3450.0,0.0,8.409162447202533,1,0,0,0,1,0,0,1,0,0,0
118,5,2015-07-31,10779,797,1,1,1,3580.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,0.0,5,3580.0,0.0,9.285447844462988,0,0,0,1,0,0,1,1,0,0,0
119,5,2015-07-31,7038,684,1,1,1,2100.0,2,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,66.86666666666666,2,0,0.0,5,2100.0,0.0,8.85922139360813,1,0,0,0,0,0,1,1,0,0,0
120,5,2015-07-31,10392,794,1,1,1,2290.0,12,2014,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,8.066666666666666,2,1,80.06666666666666,5,2290.0,2290.0,9.248887781588422,0,0,0,1,1,0,0,1,0,0,0
121,5,2015-07-31,4565,549,1,1,1,3570.0,11,2009,1,36,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,69.93333333333334,2,0,31.366666666666667,5,3570.0,0.0,8.42639282708974,1,0,0,0,1,0,0,1,0,0,0
122,5,2015-07-31,12336,1327,1,1,1,58260.0,4,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,28.366666666666667,4,0,0.0,5,58260.0,0.0,9.420358156071465,1,0,0,0,0,0,1,1,0,0,0
123,5,2015-07-31,10750,1108,1,1,1,16760.0,9,2011,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,47.63333333333333,4,0,0.0,5,16760.0,0.0,9.282754052485227,1,0,0,0,1,0,0,1,0,0,0
124,5,2015-07-31,7464,780,1,1,1,1410.0,4,2003,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,150.13333333333333,1,0,0.0,5,1410.0,0.0,8.91798070997329,1,0,0,0,1,0,0,1,0,0,0
125,5,2015-07-31,18227,2041,1,1,1,760.0,12,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,117.63333333333334,1,0,0.0,5,760.0,0.0,9.810714152383774,1,0,0,0,1,0,0,1,0,0,0
126,5,2015-07-31,8742,734,1,1,1,3370.0,10,2014,1,18,2011,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,10.1,2,0,55.733333333333334,5,3370.0,0.0,9.076008659180891,0,0,0,1,1,0,0,1,0,0,0
127,5,2015-07-31,8560,848,1,1,0,1350.0,12,2005,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,117.63333333333334,1,1,67.9,5,1350.0,1350.0,9.054972284742485,0,0,0,1,1,0,0,1,0,0,0
128,5,2015-07-31,9581,694,1,1,1,2000.0,0,0,1,1,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,31.366666666666667,5,2000.0,2000.0,9.167641617443067,0,0,0,1,0,0,1,1,0,0,0
129,5,2015-07-31,10241,1286,1,1,0,2460.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,55.733333333333334,5,2460.0,2460.0,9.234252192022495,1,0,0,0,1,0,0,1,0,0,0
130,5,2015-07-31,5404,545,1,1,1,900.0,0,0,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,67.9,5,900.0,900.0,8.595079730073309,0,0,1,0,1,0,0,1,0,0,0
131,5,2015-07-31,5291,524,1,1,1,920.0,7,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1,0,0.0,5,920.0,0.0,8.573951525234847,0,0,1,0,1,0,0,1,0,0,0
132,5,2015-07-31,10387,743,1,1,0,1040.0,0,0,1,27,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,43.56666666666667,5,1040.0,1040.0,9.248406572782638,0,0,0,1,0,0,1,1,0,0,0
133,5,2015-07-31,8519,876,1,1,1,270.0,8,2013,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,24.3,0,0,19.2,5,270.0,0.0,9.050171619823361,1,0,0,0,1,0,0,1,0,0,0
134,5,2015-07-31,4872,501,1,1,1,1200.0,9,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,84.13333333333334,1,0,0.0,5,1200.0,0.0,8.491465042843506,1,0,0,0,1,0,0,1,0,0,0
135,5,2015-07-31,7475,619,1,1,1,5190.0,0,0,1,1,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,1,31.366666666666667,5,5190.0,5190.0,8.919453168575453,0,0,0,1,1,0,0,1,0,0,0
136,5,2015-07-31,9568,619,1,1,0,2200.0,12,2010,1,22,2012,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,56.766666666666666,2,0,43.56666666666667,5,2200.0,0.0,9.166283985779263,1,0,0,0,0,0,1,1,0,0,0
137,5,2015-07-31,9047,1121,1,1,0,1730.0,7,2015,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1,1,19.2,5,1730.0,1730.0,9.110299017795956,1,0,0,0,1,0,0,1,0,0,0
138,5,2015-07-31,10130,866,1,1,1,25360.0,10,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,10.1,4,0,0.0,5,25360.0,0.0,9.223355309053677,1,0,0,0,0,0,1,1,0,0,0
139,5,2015-07-31,7972,564,1,1,0,1700.0,1,2008,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,92.26666666666667,1,1,55.733333333333334,5,1700.0,1700.0,8.983816112502495,1,0,0,0,1,0,0,1,0,0,0
140,5,2015-07-31,9828,1085,1,1,1,1090.0,7,2010,1,1,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,61.86666666666667,1,1,31.366666666666667,5,1090.0,1090.0,9.19309247856663,1,0,0,0,0,0,1,1,0,0,0
141,5,2015-07-31,8689,813,1,1,1,1540.0,0,0,1,22,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,43.56666666666667,5,1540.0,0.0,9.069928218259438,0,0,1,0,0,0,1,1,0,0,0
142,5,2015-07-31,5283,614,1,1,1,1090.0,7,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,159.26666666666668,1,0,0.0,5,1090.0,0.0,8.572438665642215,1,0,0,0,1,0,0,1,0,0,0
143,5,2015-07-31,8382,720,1,1,1,2930.0,12,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,154.16666666666666,2,0,0.0,5,2930.0,0.0,9.033961124637857,0,0,0,1,1,0,0,1,0,0,0
144,5,2015-07-31,8568,817,1,1,0,16570.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,16570.0,0.0,9.055906318669118,1,0,0,0,0,0,1,1,0,0,0
145,5,2015-07-31,10893,1343,1,1,0,280.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,80.06666666666666,5,280.0,0.0,9.29596745794362,1,0,0,0,1,0,0,1,0,0,0
146,5,2015-07-31,10130,784,1,1,1,8050.0,10,1961,1,48,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,655.3666666666667,3,1,43.56666666666667,5,8050.0,8050.0,9.223355309053677,0,0,0,1,0,0,1,1,0,0,0
147,5,2015-07-31,11338,1007,1,1,1,8540.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,8540.0,0.0,9.33600338997184,0,0,0,1,0,0,1,1,0,0,0
148,5,2015-07-31,9996,848,1,1,1,2090.0,12,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,81.1,2,0,0.0,5,2090.0,0.0,9.210040326967182,1,0,0,0,1,0,0,1,0,0,0
149,5,2015-07-31,7144,615,1,1,0,2610.0,7,2006,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,110.56666666666666,2,1,55.733333333333334,5,2610.0,2610.0,8.874168090363968,0,0,0,1,1,0,0,1,0,0,0
150,5,2015-07-31,10826,975,1,1,1,31830.0,3,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,65.93333333333334,4,0,0.0,5,31830.0,0.0,9.289798293310898,0,0,1,0,0,0,1,1,0,0,0
151,5,2015-07-31,10607,853,1,1,1,4360.0,10,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,119.66666666666667,2,0,0.0,5,4360.0,0.0,9.269363712425644,0,0,0,1,0,0,1,1,0,0,0
152,5,2015-07-31,6901,694,1,1,1,1780.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,0.0,5,1780.0,0.0,8.839566503657949,1,0,0,0,1,0,0,1,0,0,0
153,5,2015-07-31,8392,638,1,1,1,16240.0,10,2000,1,18,2011,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,180.53333333333333,4,0,55.733333333333334,5,16240.0,0.0,9.035153304082828,1,0,0,0,1,0,0,1,0,0,0
154,5,2015-07-31,10751,792,1,1,1,16420.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,16420.0,0.0,9.282847062762931,0,0,0,1,0,0,1,1,0,0,0
155,5,2015-07-31,8658,765,1,1,0,3050.0,0,0,1,35,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,67.9,5,3050.0,3050.0,9.066354521447801,0,0,0,1,1,0,0,1,0,0,0
156,5,2015-07-31,8828,821,1,1,1,2020.0,2,2011,1,14,2011,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,54.7,2,0,55.733333333333334,5,2020.0,0.0,9.085797036901582,1,0,0,0,1,0,0,1,0,0,0
157,5,2015-07-31,10975,1060,1,1,1,2950.0,10,2004,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,131.83333333333334,2,0,0.0,5,2950.0,0.0,9.303466349965667,1,0,0,0,0,0,1,1,0,0,0
158,5,2015-07-31,11335,636,1,1,1,11840.0,0,0,1,31,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,80.06666666666666,5,11840.0,0.0,9.335738781370516,0,0,0,1,0,0,1,1,0,0,0
159,5,2015-07-31,9758,812,1,1,0,8530.0,3,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,29.4,3,0,0.0,5,8530.0,0.0,9.18594521514146,0,0,0,1,1,0,0,1,0,0,0
160,5,2015-07-31,7839,670,1,1,1,17110.0,11,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,118.63333333333334,4,0,0.0,5,17110.0,0.0,8.966994113344454,0,0,0,1,0,0,1,1,0,0,0
161,5,2015-07-31,9373,924,1,1,1,2970.0,3,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,126.8,2,0,0.0,5,2970.0,0.0,9.14569517848265,1,0,0,0,0,0,1,1,0,0,0
162,5,2015-07-31,10735,658,1,1,1,5340.0,3,2012,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,41.56666666666667,3,1,67.9,5,5340.0,5340.0,9.281357859211463,0,0,0,1,0,0,1,1,0,0,0
163,5,2015-07-31,7118,823,1,1,1,1480.0,4,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,77.06666666666666,1,0,0.0,5,1480.0,0.0,8.870522545103873,1,0,0,0,1,0,0,1,0,0,0
164,5,2015-07-31,9240,792,1,1,0,1160.0,9,2005,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,120.66666666666667,1,1,67.9,5,1160.0,1160.0,9.13140538388804,1,0,0,0,1,0,0,1,0,0,0
165,5,2015-07-31,5009,501,1,1,0,3720.0,4,2005,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,125.76666666666667,2,1,67.9,5,3720.0,3720.0,8.51919119407891,1,0,0,0,1,0,0,1,0,0,0
166,5,2015-07-31,6588,898,1,1,1,100.0,4,2014,1,31,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,16.2,0,1,31.366666666666667,5,100.0,100.0,8.793156870913819,1,0,0,0,0,0,1,1,0,0,0
167,5,2015-07-31,13355,1352,1,1,1,140.0,4,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,89.23333333333333,0,0,0.0,5,140.0,0.0,9.499721001063545,1,0,0,0,1,0,0,1,0,0,0
