Store,BranchName,City,Country,Latitude,Longitude,DisplayName
892,Zagreb Metro Store 0892,Zagreb,Croatia,45.811148,15.99562,"Zagreb Metro Store 0892 | Zagreb, Croatia"
893,Belgrade Retail Hub Store 0893,Belgrade,Serbia,44.802535,20.488412,"Belgrade Retail Hub Store 0893 | Belgrade, Serbia"
894,Berlin Commercial Store 0894,Berlin,Germany,52.533667,13.416393,"Berlin Commercial Store 0894 | Berlin, Germany"
895,Munich Prime Store 0895,Munich,Germany,48.091765,11.583841,"Munich Prime Store 0895 | Munich, Germany"
896,Hamburg Mall Store 0896,Hamburg,Germany,53.516117,10.017443,"Hamburg Mall Store 0896 | Hamburg, Germany"
897,Frankfurt Flagship Store 0897,Frankfurt,Germany,50.112122,8.700123,"Frankfurt Flagship Store 0897 | Frankfurt, Germany"
898,Cologne Central Store 0898,Cologne,Germany,50.891667,6.918779,"Cologne Central Store 0898 | Cologne, Germany"
899,Paris Downtown Store 0899,Paris,France,48.878232,2.309408,"Paris Downtown Store 0899 | Paris, France"
900,Lyon Metro Store 0900,Lyon,France,45.721126,4.786911,"Lyon Metro Store 0900 | Lyon, France"
901,Marseille Retail Hub Store 0901,Marseille,France,43.34215,5.393551,"Marseille Retail Hub Store 0901 | Marseille, France"
902,Lille Commercial Store 0902,Lille,France,50.614525,3.036954,"Lille Commercial Store 0902 | Lille, France"
903,London Prime Store 0903,London,United Kingdom,51.49237,-0.100335,"London Prime Store 0903 | London, United Kingdom"
904,Manchester Mall Store 0904,Manchester,United Kingdom,53.496937,-2.27408,"Manchester Mall Store 0904 | Manchester, United Kingdom"
905,Birmingham Flagship Store 0905,Birmingham,United Kingdom,52.453611,-1.93056,"Birmingham Flagship Store 0905 | Birmingham, United Kingdom"
906,Liverpool Central Store 0906,Liverpool,United Kingdom,53.42443,-2.965163,"Liverpool Central Store 0906 | Liverpool, United Kingdom"
907,Rome Downtown Store 0907,Rome,Italy,41.879305,12.448494,"Rome Downtown Store 0907 | Rome, Italy"
908,Milan Metro Store 0908,Milan,Italy,45.422417,9.236786,"Milan Metro Store 0908 | Milan, Italy"
909,Naples Retail Hub Store 0909,Naples,Italy,40.831344,14.295022,"Naples Retail Hub Store 0909 | Naples, Italy"
910,Turin Commercial Store 0910,Turin,Italy,45.082766,7.675094,"Turin Commercial Store 0910 | Turin, Italy"
911,Madrid Prime Store 0911,Madrid,Spain,40.387369,-3.741661,"Madrid Prime Store 0911 | Madrid, Spain"
912,Barcelona Mall Store 0912,Barcelona,Spain,41.396601,2.200863,"Barcelona Mall Store 0912 | Barcelona, Spain"
913,Valencia Flagship Store 0913,Valencia,Spain,39.48429,-0.37327,"Valencia Flagship Store 0913 | Valencia, Spain"
914,Seville Central Store 0914,Seville,Spain,37.343295,-5.937651,"Seville Central Store 0914 | Seville, Spain"
915,Amsterdam Downtown Store 0915,Amsterdam,Netherlands,52.397471,4.883382,"Amsterdam Downtown Store 0915 | Amsterdam, Netherlands"
916,Rotterdam Metro Store 0916,Rotterdam,Netherlands,51.972397,4.487888,"Rotterdam Metro Store 0916 | Rotterdam, Netherlands"
917,The Hague Retail Hub Store 0917,The Hague,Netherlands,52.078742,4.325507,"The Hague Retail Hub Store 0917 | The Hague, Netherlands"
918,Brussels Commercial Store 0918,Brussels,Belgium,50.881477,4.367348,"Brussels Commercial Store 0918 | Brussels, Belgium"
919,Antwerp Prime Store 0919,Antwerp,Belgium,51.18221,4.386327,"Antwerp Prime Store 0919 | Antwerp, Belgium"
920,Zurich Mall Store 0920,Zurich,Switzerland,47.419708,8.514162,"Zurich Mall Store 0920 | Zurich, Switzerland"
921,Geneva Flagship Store 0921,Geneva,Switzerland,46.191617,6.136408,"Geneva Flagship Store 0921 | Geneva, Switzerland"
922,Vienna Central Store 0922,Vienna,Austria,48.20214,16.385094,"Vienna Central Store 0922 | Vienna, Austria"
923,Salzburg Downtown Store 0923,Salzburg,Austria,47.853808,13.029069,"Salzburg Downtown Store 0923 | Salzburg, Austria"
924,Warsaw Metro Store 0924,Warsaw,Poland,52.19185,20.981947,"Warsaw Metro Store 0924 | Warsaw, Poland"
925,Krakow Retail Hub Store 0925,Krakow,Poland,50.103392,19.959581,"Krakow Retail Hub Store 0925 | Krakow, Poland"
926,Wroclaw Commercial Store 0926,Wroclaw,Poland,51.086491,17.070095,"Wroclaw Commercial Store 0926 | Wroclaw, Poland"
927,Prague Prime Store 0927,Prague,Czech Republic,50.111637,14.472451,"Prague Prime Store 0927 | Prague, Czech Republic"
928,Lisbon Mall Store 0928,Lisbon,Portugal,38.764193,-9.164076,"Lisbon Mall Store 0928 | Lisbon, Portugal"
929,Porto Flagship Store 0929,Porto,Portugal,41.183404,-8.633046,"Porto Flagship Store 0929 | Porto, Portugal"
930,Stockholm Central Store 0930,Stockholm,Sweden,59.3635,18.091449,"Stockholm Central Store 0930 | Stockholm, Sweden"
931,Gothenburg Downtown Store 0931,Gothenburg,Sweden,57.736545,11.990216,"Gothenburg Downtown Store 0931 | Gothenburg, Sweden"
932,Oslo Metro Store 0932,Oslo,Norway,59.881643,10.756703,"Oslo Metro Store 0932 | Oslo, Norway"
933,Copenhagen Retail Hub Store 0933,Copenhagen,Denmark,55.724567,12.612039,"Copenhagen Retail Hub Store 0933 | Copenhagen, Denmark"
934,Helsinki Commercial Store 0934,Helsinki,Finland,60.124217,24.904881,"Helsinki Commercial Store 0934 | Helsinki, Finland"
935,Dublin Prime Store 0935,Dublin,Ireland,53.312973,-6.237702,"Dublin Prime Store 0935 | Dublin, Ireland"
936,Athens Mall Store 0936,Athens,Greece,38.015579,23.698851,"Athens Mall Store 0936 | Athens, Greece"
937,Budapest Flagship Store 0937,Budapest,Hungary,47.498485,19.07427,"Budapest Flagship Store 0937 | Budapest, Hungary"
938,Bucharest Central Store 0938,Bucharest,Romania,44.45008,26.106724,"Bucharest Central Store 0938 | Bucharest, Romania"
939,Zagreb Downtown Store 0939,Zagreb,Croatia,45.824035,15.982736,"Zagreb Downtown Store 0939 | Zagreb, Croatia"
940,Belgrade Metro Store 0940,Belgrade,Serbia,44.766355,20.455402,"Belgrade Metro Store 0940 | Belgrade, Serbia"
941,Berlin Retail Hub Store 0941,Berlin,Germany,52.538889,13.442332,"Berlin Retail Hub Store 0941 | Berlin, Germany"
942,Munich Commercial Store 0942,Munich,Germany,48.148729,11.608112,"Munich Commercial Store 0942 | Munich, Germany"
943,Hamburg Prime Store 0943,Hamburg,Germany,53.517107,9.989856,"Hamburg Prime Store 0943 | Hamburg, Germany"
944,Frankfurt Mall Store 0944,Frankfurt,Germany,50.061833,8.656768,"Frankfurt Mall Store 0944 | Frankfurt, Germany"
945,Cologne Flagship Store 0945,Cologne,Germany,50.960146,7.009481,"Cologne Flagship Store 0945 | Cologne, Germany"
946,Paris Central Store 0946,Paris,France,48.816518,2.342349,"Paris Central Store 0946 | Paris, France"
947,Lyon Downtown Store 0947,Lyon,France,45.794007,4.806104,"Lyon Downtown Store 0947 | Lyon, France"
948,Marseille Metro Store 0948,Marseille,France,43.302008,5.393107,"Marseille Metro Store 0948 | Marseille, France"
949,Lille Retail Hub Store 0949,Lille,France,50.640799,3.026102,"Lille Retail Hub Store 0949 | Lille, France"
950,London Commercial Store 0950,London,United Kingdom,51.492938,-0.099421,"London Commercial Store 0950 | London, United Kingdom"
951,Manchester Prime Store 0951,Manchester,United Kingdom,53.486223,-2.292077,"Manchester Prime Store 0951 | Manchester, United Kingdom"
952,Birmingham Mall Store 0952,Birmingham,United Kingdom,52.512299,-1.936869,"Birmingham Mall Store 0952 | Birmingham, United Kingdom"
953,Liverpool Flagship Store 0953,Liverpool,United Kingdom,53.432973,-3.021352,"Liverpool Flagship Store 0953 | Liverpool, United Kingdom"
954,Rome Central Store 0954,Rome,Italy,41.948607,12.483194,"Rome Central Store 0954 | Rome, Italy"
955,Milan Downtown Store 0955,Milan,Italy,45.446893,9.154889,"Milan Downtown Store 0955 | Milan, Italy"
956,Naples Metro Store 0956,Naples,Italy,40.83236,14.305765,"Naples Metro Store 0956 | Naples, Italy"
957,Turin Retail Hub Store 0957,Turin,Italy,45.119933,7.673731,"Turin Retail Hub Store 0957 | Turin, Italy"
958,Madrid Commercial Store 0958,Madrid,Spain,40.411661,-3.681593,"Madrid Commercial Store 0958 | Madrid, Spain"
959,Barcelona Prime Store 0959,Barcelona,Spain,41.42372,2.182704,"Barcelona Prime Store 0959 | Barcelona, Spain"
960,Valencia Mall Store 0960,Valencia,Spain,39.459053,-0.385038,"Valencia Mall Store 0960 | Valencia, Spain"
961,Seville Flagship Store 0961,Seville,Spain,37.408662,-6.034178,"Seville Flagship Store 0961 | Seville, Spain"
962,Amsterdam Central Store 0962,Amsterdam,Netherlands,52.379559,4.889649,"Amsterdam Central Store 0962 | Amsterdam, Netherlands"
963,Rotterdam Downtown Store 0963,Rotterdam,Netherlands,51.95382,4.436999,"Rotterdam Downtown Store 0963 | Rotterdam, Netherlands"
964,The Hague Metro Store 0964,The Hague,Netherlands,52.07932,4.298797,"The Hague Metro Store 0964 | The Hague, Netherlands"
965,Brussels Retail Hub Store 0965,Brussels,Belgium,50.864533,4.308185,"Brussels Retail Hub Store 0965 | Brussels, Belgium"
966,Antwerp Commercial Store 0966,Antwerp,Belgium,51.227398,4.408648,"Antwerp Commercial Store 0966 | Antwerp, Belgium"
967,Zurich Prime Store 0967,Zurich,Switzerland,47.382966,8.552049,"Zurich Prime Store 0967 | Zurich, Switzerland"
968,Geneva Mall Store 0968,Geneva,Switzerland,46.222047,6.173699,"Geneva Mall Store 0968 | Geneva, Switzerland"
969,Vienna Flagship Store 0969,Vienna,Austria,48.185182,16.406305,"Vienna Flagship Store 0969 | Vienna, Austria"
970,Salzburg Central Store 0970,Salzburg,Austria,47.809326,13.012706,"Salzburg Central Store 0970 | Salzburg, Austria"
971,Warsaw Downtown Store 0971,Warsaw,Poland,52.185555,20.995624,"Warsaw Downtown Store 0971 | Warsaw, Poland"
972,Krakow Metro Store 0972,Krakow,Poland,50.09319,19.965768,"Krakow Metro Store 0972 | Krakow, Poland"
973,Wroclaw Retail Hub Store 0973,Wroclaw,Poland,51.136761,17.040227,"Wroclaw Retail Hub Store 0973 | Wroclaw, Poland"
974,Prague Commercial Store 0974,Prague,Czech Republic,50.06952,14.402545,"Prague Commercial Store 0974 | Prague, Czech Republic"
975,Lisbon Prime Store 0975,Lisbon,Portugal,38.705119,-9.145898,"Lisbon Prime Store 0975 | Lisbon, Portugal"
976,Porto Mall Store 0976,Porto,Portugal,41.11676,-8.657039,"Porto Mall Store 0976 | Porto, Portugal"
977,Stockholm Flagship Store 0977,Stockholm,Sweden,59.339123,18.092166,"Stockholm Flagship Store 0977 | Stockholm, Sweden"
978,Gothenburg Central Store 0978,Gothenburg,Sweden,57.758735,12.017911,"Gothenburg Central Store 0978 | Gothenburg, Sweden"
979,Oslo Downtown Store 0979,Oslo,Norway,59.928157,10.744325,"Oslo Downtown Store 0979 | Oslo, Norway"
980,Copenhagen Metro Store 0980,Copenhagen,Denmark,55.689718,12.596865,"Copenhagen Metro Store 0980 | Copenhagen, Denmark"
981,Helsinki Retail Hub Store 0981,Helsinki,Finland,60.131734,24.92939,"Helsinki Retail Hub Store 0981 | Helsinki, Finland"
982,Dublin Commercial Store 0982,Dublin,Ireland,53.38378,-6.271917,"Dublin Commercial Store 0982 | Dublin, Ireland"
983,Athens Prime Store 0983,Athens,Greece,37.990987,23.736277,"Athens Prime Store 0983 | Athens, Greece"
984,Budapest Mall Store 0984,Budapest,Hungary,47.466348,19.026424,"Budapest Mall Store 0984 | Budapest, Hungary"
985,Bucharest Flagship Store 0985,Bucharest,Romania,44.410251,26.05512,"Bucharest Flagship Store 0985 | Bucharest, Romania"
986,Zagreb Central Store 0986,Zagreb,Croatia,45.767419,16.01507,"Zagreb Central Store 0986 | Zagreb, Croatia"
987,Belgrade Downtown Store 0987,Belgrade,Serbia,44.763907,20.450708,"Belgrade Downtown Store 0987 | Belgrade, Serbia"
988,Berlin Metro Store 0988,Berlin,Germany,52.499873,13.449068,"Berlin Metro Store 0988 | Berlin, Germany"
989,Munich Retail Hub Store 0989,Munich,Germany,48.11103,11.574966,"Munich Retail Hub Store 0989 | Munich, Germany"
990,Hamburg Commercial Store 0990,Hamburg,Germany,53.588373,10.027893,"Hamburg Commercial Store 0990 | Hamburg, Germany"
991,Frankfurt Prime Store 0991,Frankfurt,Germany,50.07951,8.712364,"Frankfurt Prime Store 0991 | Frankfurt, Germany"
992,Cologne Mall Store 0992,Cologne,Germany,50.933319,6.958597,"Cologne Mall Store 0992 | Cologne, Germany"
993,Paris Flagship Store 0993,Paris,France,48.819948,2.31026,"Paris Flagship Store 0993 | Paris, France"
994,Lyon Central Store 0994,Lyon,France,45.786794,4.835346,"Lyon Central Store 0994 | Lyon, France"
995,Marseille Downtown Store 0995,Marseille,France,43.290185,5.392751,"Marseille Downtown Store 0995 | Marseille, France"
996,Lille Metro Store 0996,Lille,France,50.655751,3.023191,"Lille Metro Store 0996 | Lille, France"
997,London Retail Hub Store 0997,London,United Kingdom,51.518423,-0.164265,"London Retail Hub Store 0997 | London, United Kingdom"
998,Manchester Commercial Store 0998,Manchester,United Kingdom,53.505938,-2.226904,"Manchester Commercial Store 0998 | Manchester, United Kingdom"
999,Birmingham Prime Store 0999,Birmingham,United Kingdom,52.531861,-1.933504,"Birmingham Prime Store 0999 | Birmingham, United Kingdom"
1000,Liverpool Mall Store 1000,Liverpool,United Kingdom,53.364105,-3.013381,"Liverpool Mall Store 1000 | Liverpool, United Kingdom"
1001,Rome Flagship Store 1001,Rome,Italy,41.878971,12.471098,"Rome Flagship Store 1001 | Rome, Italy"
1002,Milan Central Store 1002,Milan,Italy,45.504825,9.164955,"Milan Central Store 1002 | Milan, Italy"
1003,Naples Downtown Store 1003,Naples,Italy,40.828995,14.29404,"Naples Downtown Store 1003 | Naples, Italy"
1004,Turin Metro Store 1004,Turin,Italy,45.065274,7.714571,"Turin Metro Store 1004 | Turin, Italy"
1005,Madrid Retail Hub Store 1005,Madrid,Spain,40.373337,-3.705043,"Madrid Retail Hub Store 1005 | Madrid, Spain"
1006,Barcelona Commercial Store 1006,Barcelona,Spain,41.338461,2.129665,"Barcelona Commercial Store 1006 | Barcelona, Spain"
1007,Valencia Prime Store 1007,Valencia,Spain,39.510544,-0.412375,"Valencia Prime Store 1007 | Valencia, Spain"
1008,Seville Mall Store 1008,Seville,Spain,37.392342,-5.99339,"Seville Mall Store 1008 | Seville, Spain"
1009,Amsterdam Flagship Store 1009,Amsterdam,Netherlands,52.352334,4.944083,"Amsterdam Flagship Store 1009 | Amsterdam, Netherlands"
1010,Rotterdam Central Store 1010,Rotterdam,Netherlands,51.876582,4.494079,"Rotterdam Central Store 1010 | Rotterdam, Netherlands"
1011,The Hague Downtown Store 1011,The Hague,Netherlands,52.116839,4.306717,"The Hague Downtown Store 1011 | The Hague, Netherlands"
1012,Brussels Metro Store 1012,Brussels,Belgium,50.893982,4.306926,"Brussels Metro Store 1012 | Brussels, Belgium"
1013,Antwerp Retail Hub Store 1013,Antwerp,Belgium,51.211279,4.378516,"Antwerp Retail Hub Store 1013 | Antwerp, Belgium"
1014,Zurich Commercial Store 1014,Zurich,Switzerland,47.399982,8.58983,"Zurich Commercial Store 1014 | Zurich, Switzerland"
1015,Geneva Prime Store 1015,Geneva,Switzerland,46.180053,6.158617,"Geneva Prime Store 1015 | Geneva, Switzerland"
1016,Vienna Mall Store 1016,Vienna,Austria,48.17801,16.380333,"Vienna Mall Store 1016 | Vienna, Austria"
1017,Salzburg Flagship Store 1017,Salzburg,Austria,47.805893,13.102201,"Salzburg Flagship Store 1017 | Salzburg, Austria"
1018,Warsaw Central Store 1018,Warsaw,Poland,52.240553,20.997151,"Warsaw Central Store 1018 | Warsaw, Poland"
1019,Krakow Downtown Store 1019,Krakow,Poland,50.02611,19.910125,"Krakow Downtown Store 1019 | Krakow, Poland"
1020,Wroclaw Metro Store 1020,Wroclaw,Poland,51.080432,17.013597,"Wroclaw Metro Store 1020 | Wroclaw, Poland"
1021,Prague Retail Hub Store 1021,Prague,Czech Republic,50.110562,14.443922,"Prague Retail Hub Store 1021 | Prague, Czech Republic"
1022,Lisbon Commercial Store 1022,Lisbon,Portugal,38.724639,-9.177823,"Lisbon Commercial Store 1022 | Lisbon, Portugal"
1023,Porto Prime Store 1023,Porto,Portugal,41.193914,-8.606819,"Porto Prime Store 1023 | Porto, Portugal"
1024,Stockholm Mall Store 1024,Stockholm,Sweden,59.286067,18.089384,"Stockholm Mall Store 1024 | Stockholm, Sweden"
1025,Gothenburg Flagship Store 1025,Gothenburg,Sweden,57.713254,11.932773,"Gothenburg Flagship Store 1025 | Gothenburg, Sweden"
1026,Oslo Central Store 1026,Oslo,Norway,59.90973,10.75067,"Oslo Central Store 1026 | Oslo, Norway"
1027,Copenhagen Downtown Store 1027,Copenhagen,Denmark,55.642677,12.61287,"Copenhagen Downtown Store 1027 | Copenhagen, Denmark"
1028,Helsinki Metro Store 1028,Helsinki,Finland,60.204898,24.955302,"Helsinki Metro Store 1028 | Helsinki, Finland"
1029,Dublin Retail Hub Store 1029,Dublin,Ireland,53.34603,-6.269123,"Dublin Retail Hub Store 1029 | Dublin, Ireland"
1030,Athens Commercial Store 1030,Athens,Greece,37.998897,23.732043,"Athens Commercial Store 1030 | Athens, Greece"
1031,Budapest Prime Store 1031,Budapest,Hungary,47.454127,19.04145,"Budapest Prime Store 1031 | Budapest, Hungary"
1032,Bucharest Mall Store 1032,Bucharest,Romania,44.45744,26.098424,"Bucharest Mall Store 1032 | Bucharest, Romania"
1033,Zagreb Flagship Store 1033,Zagreb,Croatia,45.770196,16.010528,"Zagreb Flagship Store 1033 | Zagreb, Croatia"
1034,Belgrade Central Store 1034,Belgrade,Serbia,44.756736,20.424762,"Belgrade Central Store 1034 | Belgrade, Serbia"
1035,Berlin Downtown Store 1035,Berlin,Germany,52.486471,13.388022,"Berlin Downtown Store 1035 | Berlin, Germany"
1036,Munich Metro Store 1036,Munich,Germany,48.160775,11.583939,"Munich Metro Store 1036 | Munich, Germany"
1037,Hamburg Retail Hub Store 1037,Hamburg,Germany,53.521588,10.031483,"Hamburg Retail Hub Store 1037 | Hamburg, Germany"
1038,Frankfurt Commercial Store 1038,Frankfurt,Germany,50.148858,8.719158,"Frankfurt Commercial Store 1038 | Frankfurt, Germany"
1039,Cologne Prime Store 1039,Cologne,Germany,50.91138,6.955424,"Cologne Prime Store 1039 | Cologne, Germany"
1040,Paris Mall Store 1040,Paris,France,48.905099,2.379401,"Paris Mall Store 1040 | Paris, France"
1041,Lyon Flagship Store 1041,Lyon,France,45.716717,4.79222,"Lyon Flagship Store 1041 | Lyon, France"
1042,Marseille Central Store 1042,Marseille,France,43.292893,5.410722,"Marseille Central Store 1042 | Marseille, France"
1043,Lille Downtown Store 1043,Lille,France,50.63307,3.057081,"Lille Downtown Store 1043 | Lille, France"
1044,London Metro Store 1044,London,United Kingdom,51.467947,-0.112122,"London Metro Store 1044 | London, United Kingdom"
1045,Manchester Retail Hub Store 1045,Manchester,United Kingdom,53.51301,-2.254558,"Manchester Retail Hub Store 1045 | Manchester, United Kingdom"
1046,Birmingham Commercial Store 1046,Birmingham,United Kingdom,52.513761,-1.843952,"Birmingham Commercial Store 1046 | Birmingham, United Kingdom"
1047,Liverpool Prime Store 1047,Liverpool,United Kingdom,53.378777,-2.989267,"Liverpool Prime Store 1047 | Liverpool, United Kingdom"
1048,Rome Mall Store 1048,Rome,Italy,41.881514,12.525685,"Rome Mall Store 1048 | Rome, Italy"
1049,Milan Flagship Store 1049,Milan,Italy,45.471959,9.203458,"Milan Flagship Store 1049 | Milan, Italy"
1050,Naples Central Store 1050,Naples,Italy,40.881591,14.257697,"Naples Central Store 1050 | Naples, Italy"
1051,Turin Downtown Store 1051,Turin,Italy,45.111809,7.690203,"Turin Downtown Store 1051 | Turin, Italy"
1052,Madrid Metro Store 1052,Madrid,Spain,40.382595,-3.68421,"Madrid Metro Store 1052 | Madrid, Spain"
1053,Barcelona Retail Hub Store 1053,Barcelona,Spain,41.414426,2.155076,"Barcelona Retail Hub Store 1053 | Barcelona, Spain"
1054,Valencia Commercial Store 1054,Valencia,Spain,39.505618,-0.335686,"Valencia Commercial Store 1054 | Valencia, Spain"
1055,Seville Prime Store 1055,Seville,Spain,37.36679,-5.936148,"Seville Prime Store 1055 | Seville, Spain"
1056,Amsterdam Mall Store 1056,Amsterdam,Netherlands,52.331671,4.874302,"Amsterdam Mall Store 1056 | Amsterdam, Netherlands"
1057,Rotterdam Flagship Store 1057,Rotterdam,Netherlands,51.892822,4.517099,"Rotterdam Flagship Store 1057 | Rotterdam, Netherlands"
1058,The Hague Central Store 1058,The Hague,Netherlands,52.085929,4.26591,"The Hague Central Store 1058 | The Hague, Netherlands"
1059,Brussels Downtown Store 1059,Brussels,Belgium,50.844332,4.36323,"Brussels Downtown Store 1059 | Brussels, Belgium"
1060,Antwerp Metro Store 1060,Antwerp,Belgium,51.177746,4.440742,"Antwerp Metro Store 1060 | Antwerp, Belgium"
1061,Zurich Retail Hub Store 1061,Zurich,Switzerland,47.40726,8.542221,"Zurich Retail Hub Store 1061 | Zurich, Switzerland"
1062,Geneva Commercial Store 1062,Geneva,Switzerland,46.251113,6.134976,"Geneva Commercial Store 1062 | Geneva, Switzerland"
1063,Vienna Prime Store 1063,Vienna,Austria,48.256611,16.390592,"Vienna Prime Store 1063 | Vienna, Austria"
1064,Salzburg Mall Store 1064,Salzburg,Austria,47.822967,13.021595,"Salzburg Mall Store 1064 | Salzburg, Austria"
1065,Warsaw Flagship Store 1065,Warsaw,Poland,52.267893,21.004949,"Warsaw Flagship Store 1065 | Warsaw, Poland"
1066,Krakow Central Store 1066,Krakow,Poland,50.030923,19.896261,"Krakow Central Store 1066 | Krakow, Poland"
1067,Wroclaw Downtown Store 1067,Wroclaw,Poland,51.113876,17.04124,"Wroclaw Downtown Store 1067 | Wroclaw, Poland"
1068,Prague Metro Store 1068,Prague,Czech Republic,50.097435,14.476826,"Prague Metro Store 1068 | Prague, Czech Republic"
1069,Lisbon Retail Hub Store 1069,Lisbon,Portugal,38.680241,-9.11615,"Lisbon Retail Hub Store 1069 | Lisbon, Portugal"
1070,Porto Commercial Store 1070,Porto,Portugal,41.126641,-8.593282,"Porto Commercial Store 1070 | Porto, Portugal"
1071,Stockholm Prime Store 1071,Stockholm,Sweden,59.361206,18.072679,"Stockholm Prime Store 1071 | Stockholm, Sweden"
1072,Gothenburg Mall Store 1072,Gothenburg,Sweden,57.729924,11.956035,"Gothenburg Mall Store 1072 | Gothenburg, Sweden"
1073,Oslo Flagship Store 1073,Oslo,Norway,59.911017,10.784364,"Oslo Flagship Store 1073 | Oslo, Norway"
1074,Copenhagen Central Store 1074,Copenhagen,Denmark,55.672027,12.55408,"Copenhagen Central Store 1074 | Copenhagen, Denmark"
1075,Helsinki Downtown Store 1075,Helsinki,Finland,60.169321,24.971225,"Helsinki Downtown Store 1075 | Helsinki, Finland"
1076,Dublin Metro Store 1076,Dublin,Ireland,53.333321,-6.292924,"Dublin Metro Store 1076 | Dublin, Ireland"
1077,Athens Retail Hub Store 1077,Athens,Greece,38.005001,23.760098,"Athens Retail Hub Store 1077 | Athens, Greece"
1078,Budapest Commercial Store 1078,Budapest,Hungary,47.457964,19.014187,"Budapest Commercial Store 1078 | Budapest, Hungary"
1079,Bucharest Prime Store 1079,Bucharest,Romania,44.390997,26.087294,"Bucharest Prime Store 1079 | Bucharest, Romania"
1080,Zagreb Mall Store 1080,Zagreb,Croatia,45.810035,16.006783,"Zagreb Mall Store 1080 | Zagreb, Croatia"
1081,Belgrade Flagship Store 1081,Belgrade,Serbia,44.801715,20.460993,"Belgrade Flagship Store 1081 | Belgrade, Serbia"
1082,Berlin Central Store 1082,Berlin,Germany,52.505237,13.439145,"Berlin Central Store 1082 | Berlin, Germany"
1083,Munich Downtown Store 1083,Munich,Germany,48.132229,11.62991,"Munich Downtown Store 1083 | Munich, Germany"
1084,Hamburg Metro Store 1084,Hamburg,Germany,53.564514,9.956326,"Hamburg Metro Store 1084 | Hamburg, Germany"
1085,Frankfurt Retail Hub Store 1085,Frankfurt,Germany,50.128518,8.66461,"Frankfurt Retail Hub Store 1085 | Frankfurt, Germany"
1086,Cologne Commercial Store 1086,Cologne,Germany,50.956133,6.917264,"Cologne Commercial Store 1086 | Cologne, Germany"
1087,Paris Prime Store 1087,Paris,France,48.824088,2.387774,"Paris Prime Store 1087 | Paris, France"
1088,Lyon Mall Store 1088,Lyon,France,45.736718,4.869404,"Lyon Mall Store 1088 | Lyon, France"
1089,Marseille Flagship Store 1089,Marseille,France,43.274428,5.384088,"Marseille Flagship Store 1089 | Marseille, France"
1090,Lille Central Store 1090,Lille,France,50.648615,3.058565,"Lille Central Store 1090 | Lille, France"
1091,London Downtown Store 1091,London,United Kingdom,51.487931,-0.156536,"London Downtown Store 1091 | London, United Kingdom"
1092,Manchester Metro Store 1092,Manchester,United Kingdom,53.434119,-2.262205,"Manchester Metro Store 1092 | Manchester, United Kingdom"
1093,Birmingham Retail Hub Store 1093,Birmingham,United Kingdom,52.501516,-1.84657,"Birmingham Retail Hub Store 1093 | Birmingham, United Kingdom"
1094,Liverpool Commercial Store 1094,Liverpool,United Kingdom,53.44552,-2.964994,"Liverpool Commercial Store 1094 | Liverpool, United Kingdom"
1095,Rome Prime Store 1095,Rome,Italy,41.931645,12.512898,"Rome Prime Store 1095 | Rome, Italy"
1096,Milan Mall Store 1096,Milan,Italy,45.440229,9.23072,"Milan Mall Store 1096 | Milan, Italy"
1097,Naples Flagship Store 1097,Naples,Italy,40.868873,14.274144,"Naples Flagship Store 1097 | Naples, Italy"
1098,Turin Central Store 1098,Turin,Italy,45.031399,7.681606,"Turin Central Store 1098 | Turin, Italy"
1099,Madrid Downtown Store 1099,Madrid,Spain,40.412836,-3.667344,"Madrid Downtown Store 1099 | Madrid, Spain"
1100,Barcelona Metro Store 1100,Barcelona,Spain,41.389765,2.16144,"Barcelona Metro Store 1100 | Barcelona, Spain"
1101,Valencia Retail Hub Store 1101,Valencia,Spain,39.51758,-0.415228,"Valencia Retail Hub Store 1101 | Valencia, Spain"
1102,Seville Commercial Store 1102,Seville,Spain,37.381355,-6.030298,"Seville Commercial Store 1102 | Seville, Spain"
1103,Amsterdam Prime Store 1103,Amsterdam,Netherlands,52.39159,4.945908,"Amsterdam Prime Store 1103 | Amsterdam, Netherlands"
1104,Rotterdam Mall Store 1104,Rotterdam,Netherlands,51.902404,4.513534,"Rotterdam Mall Store 1104 | Rotterdam, Netherlands"
1105,The Hague Flagship Store 1105,The Hague,Netherlands,52.049722,4.341777,"The Hague Flagship Store 1105 | The Hague, Netherlands"
1106,Brussels Central Store 1106,Brussels,Belgium,50.875696,4.382191,"Brussels Central Store 1106 | Brussels, Belgium"
1107,Antwerp Downtown Store 1107,Antwerp,Belgium,51.171201,4.448781,"Antwerp Downtown Store 1107 | Antwerp, Belgium"
1108,Zurich Metro Store 1108,Zurich,Switzerland,47.399567,8.522175,"Zurich Metro Store 1108 | Zurich, Switzerland"
1109,Geneva Retail Hub Store 1109,Geneva,Switzerland,46.237339,6.121352,"Geneva Retail Hub Store 1109 | Geneva, Switzerland"
1110,Vienna Commercial Store 1110,Vienna,Austria,48.245475,16.335058,"Vienna Commercial Store 1110 | Vienna, Austria"
1111,Salzburg Prime Store 1111,Salzburg,Austria,47.829869,13.05907,"Salzburg Prime Store 1111 | Salzburg, Austria"
1112,Warsaw Mall Store 1112,Warsaw,Poland,52.189353,20.986389,"Warsaw Mall Store 1112 | Warsaw, Poland"
